admin2,admin3,admin4,partner,province,municipality,barangay,date,Selected,First Installment,Second Installment
PH063000000,PH063001000,PH063001024,British Red Cross,Iloilo,Ajuy,Puente Bunglas,10/11/18,31,0,0
PH063000000,PH063001000,PH063001024,British Red Cross,Iloilo,Ajuy,Puente Bunglas,11/15/18,0,31,0
PH063000000,PH063001000,PH063001025,British Red Cross,Iloilo,Ajuy,Punta Buri,10/11/18,184,0,0
PH063000000,PH063001000,PH063001025,British Red Cross,Iloilo,Ajuy,Punta Buri,11/8/18,-2,0,0
PH063000000,PH063001000,PH063001025,British Red Cross,Iloilo,Ajuy,Punta Buri,11/15/18,0,182,0
PH063000000,PH063001000,PH063001026,British Red Cross,Iloilo,Ajuy,Rojas,10/11/18,41,0,0
PH063000000,PH063001000,PH063001026,British Red Cross,Iloilo,Ajuy,Rojas,11/15/18,0,41,0
PH063000000,PH063001000,PH063001027,British Red Cross,Iloilo,Ajuy,San Antonio,9/20/18,37,37,0
PH063000000,PH063001000,PH063001027,British Red Cross,Iloilo,Ajuy,San Antonio,9/27/18,0,0,37
PH063000000,PH063001000,PH063001027,British Red Cross,Iloilo,Ajuy,San Antonio,10/11/18,20,0,0
PH063000000,PH063001000,PH063001027,British Red Cross,Iloilo,Ajuy,San Antonio,11/15/18,0,20,0
PH063000000,PH063001000,PH063001029,British Red Cross,Iloilo,Ajuy,Santo Rosario,9/27/18,0,0,118
PH063000000,PH063001000,PH063001029,British Red Cross,Iloilo,Ajuy,Santo Rosario,10/4/18,118,118,0
PH063000000,PH063001000,PH063001029,British Red Cross,Iloilo,Ajuy,Santo Rosario,10/11/18,18,0,0
PH063000000,PH063001000,PH063001029,British Red Cross,Iloilo,Ajuy,Santo Rosario,11/8/18,-4,0,0
PH063000000,PH063001000,PH063001029,British Red Cross,Iloilo,Ajuy,Santo Rosario,11/15/18,0,14,0
PH063000000,PH063001000,PH063001028,British Red Cross,Iloilo,Ajuy,Silagon,10/4/18,0,0,0
PH063000000,PH063001000,PH063001028,British Red Cross,Iloilo,Ajuy,Silagon,10/11/18,118,0,0
PH063000000,PH063001000,PH063001028,British Red Cross,Iloilo,Ajuy,Silagon,11/8/18,-1,0,0
PH063000000,PH063001000,PH063001028,British Red Cross,Iloilo,Ajuy,Silagon,11/15/18,0,117,0
PH063000000,PH063001000,PH063001030,British Red Cross,Iloilo,Ajuy,Tagubanhan,10/11/18,127,0,0
PH063000000,PH063001000,PH063001030,British Red Cross,Iloilo,Ajuy,Tagubanhan,11/15/18,0,127,0
PH063000000,PH063001000,PH063001031,British Red Cross,Iloilo,Ajuy,Taguhangin,9/20/18,4,4,0
PH063000000,PH063001000,PH063001031,British Red Cross,Iloilo,Ajuy,Taguhangin,9/27/18,0,0,4
PH063000000,PH063001000,PH063001032,British Red Cross,Iloilo,Ajuy,Tanduyan,9/20/18,26,26,0
PH063000000,PH063001000,PH063001032,British Red Cross,Iloilo,Ajuy,Tanduyan,9/27/18,0,0,26
PH063000000,PH063001000,PH063001032,British Red Cross,Iloilo,Ajuy,Tanduyan,10/11/18,69,0,0
PH063000000,PH063001000,PH063001032,British Red Cross,Iloilo,Ajuy,Tanduyan,11/15/18,0,69,0
PH063000000,PH063001000,PH063001033,British Red Cross,Iloilo,Ajuy,Tipacla,9/20/18,71,71,0
PH063000000,PH063001000,PH063001033,British Red Cross,Iloilo,Ajuy,Tipacla,9/27/18,0,0,71
PH063000000,PH063001000,PH063001034,British Red Cross,Iloilo,Ajuy,Tubogan,9/20/18,37,37,0
PH063000000,PH063001000,PH063001034,British Red Cross,Iloilo,Ajuy,Tubogan,9/27/18,0,0,37
PH063000000,PH063001000,PH063001034,British Red Cross,Iloilo,Ajuy,Tubogan,10/11/18,41,0,0
PH063000000,PH063001000,PH063001034,British Red Cross,Iloilo,Ajuy,Tubogan,11/15/18,0,41,0
PH063000000,PH063005000,PH063005001,British Red Cross,Iloilo,Balasan,Aranjuez,9/20/18,77,77,0
PH063000000,PH063005000,PH063005001,British Red Cross,Iloilo,Balasan,Aranjuez,9/27/18,0,0,77
PH063000000,PH063005000,PH063005001,British Red Cross,Iloilo,Balasan,Aranjuez,10/11/18,64,0,0
PH063000000,PH063005000,PH063005001,British Red Cross,Iloilo,Balasan,Aranjuez,11/8/18,-1,0,0
PH063000000,PH063005000,PH063005001,British Red Cross,Iloilo,Balasan,Aranjuez,11/22/18,0,63,0
PH063000000,PH063005000,PH063005002,British Red Cross,Iloilo,Balasan,Bacolod,9/20/18,41,41,0
PH063000000,PH063005000,PH063005002,British Red Cross,Iloilo,Balasan,Bacolod,9/27/18,0,0,41
PH063000000,PH063005000,PH063005002,British Red Cross,Iloilo,Balasan,Bacolod,11/22/18,0,0,0
PH063000000,PH063005000,PH063005003,British Red Cross,Iloilo,Balasan,Balanti-an,9/20/18,6,6,0
PH063000000,PH063005000,PH063005003,British Red Cross,Iloilo,Balasan,Balanti-an,9/27/18,0,0,6
PH063000000,PH063005000,PH063005003,British Red Cross,Iloilo,Balasan,Balanti-an,10/11/18,100,0,0
PH063000000,PH063005000,PH063005003,British Red Cross,Iloilo,Balasan,Balanti-an,11/8/18,-2,0,0
PH063000000,PH063005000,PH063005003,British Red Cross,Iloilo,Balasan,Balanti-an,11/22/18,0,98,0
PH063000000,PH063005000,PH063005004,British Red Cross,Iloilo,Balasan,Batuan,9/20/18,39,39,0
PH063000000,PH063005000,PH063005004,British Red Cross,Iloilo,Balasan,Batuan,9/27/18,0,0,39
PH063000000,PH063005000,PH063005004,British Red Cross,Iloilo,Balasan,Batuan,10/11/18,65,0,0
PH063000000,PH063005000,PH063005004,British Red Cross,Iloilo,Balasan,Batuan,11/8/18,-1,0,0
PH063000000,PH063005000,PH063005004,British Red Cross,Iloilo,Balasan,Batuan,11/22/18,0,64,0
PH063000000,PH063005000,PH063005005,British Red Cross,Iloilo,Balasan,Cabalic,9/20/18,51,51,0
PH063000000,PH063005000,PH063005005,British Red Cross,Iloilo,Balasan,Cabalic,9/27/18,0,0,51
PH063000000,PH063005000,PH063005005,British Red Cross,Iloilo,Balasan,Cabalic,10/11/18,55,0,0
PH063000000,PH063005000,PH063005005,British Red Cross,Iloilo,Balasan,Cabalic,11/22/18,0,55,0
PH063000000,PH063005000,PH063005006,British Red Cross,Iloilo,Balasan,Camambugan,9/20/18,23,23,0
PH063000000,PH063005000,PH063005006,British Red Cross,Iloilo,Balasan,Camambugan,9/27/18,0,0,23
PH063000000,PH063005000,PH063005006,British Red Cross,Iloilo,Balasan,Camambugan,10/11/18,29,0,0
PH063000000,PH063005000,PH063005006,British Red Cross,Iloilo,Balasan,Camambugan,11/22/18,0,29,0
PH063000000,PH063005000,PH063005007,British Red Cross,Iloilo,Balasan,Dolores,10/11/18,28,0,0
PH063000000,PH063005000,PH063005007,British Red Cross,Iloilo,Balasan,Dolores,11/22/18,0,28,0
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,9/20/18,60,60,0
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,9/27/18,0,0,59
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,10/4/18,0,0,1
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,10/11/18,99,0,0
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,11/8/18,-2,0,0
PH063000000,PH063005000,PH063005008,British Red Cross,Iloilo,Balasan,Gimamanay,11/22/18,0,97,0
PH063000000,PH063005000,PH063005009,British Red Cross,Iloilo,Balasan,Ipil,9/20/18,20,20,0
PH063000000,PH063005000,PH063005009,British Red Cross,Iloilo,Balasan,Ipil,9/27/18,0,0,20
PH063000000,PH063005000,PH063005009,British Red Cross,Iloilo,Balasan,Ipil,10/11/18,73,0,0
PH063000000,PH063005000,PH063005009,British Red Cross,Iloilo,Balasan,Ipil,11/22/18,0,73,0
PH063000000,PH063005000,PH063005010,British Red Cross,Iloilo,Balasan,Kinalkalan,9/20/18,24,24,0
PH063000000,PH063005000,PH063005010,British Red Cross,Iloilo,Balasan,Kinalkalan,9/27/18,0,0,24
PH063000000,PH063005000,PH063005010,British Red Cross,Iloilo,Balasan,Kinalkalan,10/11/18,62,0,0
PH063000000,PH063005000,PH063005010,British Red Cross,Iloilo,Balasan,Kinalkalan,11/22/18,0,62,0
PH063000000,PH063005000,PH063005011,British Red Cross,Iloilo,Balasan,Lawis,9/20/18,37,37,0
PH063000000,PH063005000,PH063005011,British Red Cross,Iloilo,Balasan,Lawis,9/27/18,0,0,37
PH063000000,PH063005000,PH063005011,British Red Cross,Iloilo,Balasan,Lawis,10/11/18,107,0,0
PH063000000,PH063005000,PH063005011,British Red Cross,Iloilo,Balasan,Lawis,11/8/18,-1,0,0
PH063000000,PH063005000,PH063005011,British Red Cross,Iloilo,Balasan,Lawis,11/22/18,0,106,0
PH063000000,PH063005000,PH063005012,British Red Cross,Iloilo,Balasan,Malapoc,9/20/18,47,47,0
PH063000000,PH063005000,PH063005012,British Red Cross,Iloilo,Balasan,Malapoc,9/27/18,0,0,47
PH063000000,PH063005000,PH063005012,British Red Cross,Iloilo,Balasan,Malapoc,10/11/18,28,0,0
PH063000000,PH063005000,PH063005012,British Red Cross,Iloilo,Balasan,Malapoc,11/22/18,0,28,0
PH063000000,PH063005000,PH063005013,British Red Cross,Iloilo,Balasan,Mamhut Norte,9/20/18,43,43,0
PH063000000,PH063005000,PH063005013,British Red Cross,Iloilo,Balasan,Mamhut Norte,9/27/18,0,0,42
PH063000000,PH063005000,PH063005013,British Red Cross,Iloilo,Balasan,Mamhut Norte,10/11/18,48,0,0
PH063000000,PH063005000,PH063005013,British Red Cross,Iloilo,Balasan,Mamhut Norte,11/22/18,0,48,0
PH063000000,PH063005000,PH063005014,British Red Cross,Iloilo,Balasan,Mamhut Sur,11/1/18,108,0,0
PH063000000,PH063005000,PH063005014,British Red Cross,Iloilo,Balasan,Mamhut Sur,11/22/18,0,108,0
PH063000000,PH063005000,PH063005015,British Red Cross,Iloilo,Balasan,Maya,9/20/18,7,7,0
PH063000000,PH063005000,PH063005015,British Red Cross,Iloilo,Balasan,Maya,9/27/18,0,0,7
PH063000000,PH063005000,PH063005015,British Red Cross,Iloilo,Balasan,Maya,10/11/18,112,0,0
PH063000000,PH063005000,PH063005015,British Red Cross,Iloilo,Balasan,Maya,11/8/18,-2,0,0
PH063000000,PH063005000,PH063005015,British Red Cross,Iloilo,Balasan,Maya,11/22/18,0,110,0
PH063000000,PH063005000,PH063005016,British Red Cross,Iloilo,Balasan,Pani-an,9/20/18,25,25,0
PH063000000,PH063005000,PH063005016,British Red Cross,Iloilo,Balasan,Pani-an,9/27/18,0,0,25
PH063000000,PH063005000,PH063005016,British Red Cross,Iloilo,Balasan,Pani-an,10/11/18,85,0,0
PH063000000,PH063005000,PH063005016,British Red Cross,Iloilo,Balasan,Pani-an,11/22/18,0,85,0
PH063000000,PH063005000,PH063005017,British Red Cross,Iloilo,Balasan,Poblacion Norte,9/20/18,6,6,0
PH063000000,PH063005000,PH063005017,British Red Cross,Iloilo,Balasan,Poblacion Norte,9/27/18,0,0,6
PH063000000,PH063005000,PH063005017,British Red Cross,Iloilo,Balasan,Poblacion Norte,10/11/18,76,0,0
PH063000000,PH063005000,PH063005017,British Red Cross,Iloilo,Balasan,Poblacion Norte,11/22/18,0,76,0
PH063000000,PH063005000,PH063005018,British Red Cross,Iloilo,Balasan,Poblacion Sur,11/1/18,171,0,0
PH063000000,PH063005000,PH063005018,British Red Cross,Iloilo,Balasan,Poblacion Sur,11/22/18,0,171,0
PH063000000,PH063005000,PH063005019,British Red Cross,Iloilo,Balasan,Quiasan,9/20/18,75,75,0
PH063000000,PH063005000,PH063005019,British Red Cross,Iloilo,Balasan,Quiasan,9/27/18,0,0,75
PH063000000,PH063005000,PH063005020,British Red Cross,Iloilo,Balasan,Salong,9/20/18,68,68,0
PH063000000,PH063005000,PH063005020,British Red Cross,Iloilo,Balasan,Salong,9/27/18,0,0,68
PH063000000,PH063005000,PH063005020,British Red Cross,Iloilo,Balasan,Salong,10/11/18,70,0,0
PH063000000,PH063005000,PH063005020,British Red Cross,Iloilo,Balasan,Salong,11/22/18,0,70,0
PH063000000,PH063005000,PH063005021,British Red Cross,Iloilo,Balasan,Salvacion,9/20/18,48,48,0
PH063000000,PH063005000,PH063005021,British Red Cross,Iloilo,Balasan,Salvacion,9/27/18,0,0,48
PH063000000,PH063005000,PH063005021,British Red Cross,Iloilo,Balasan,Salvacion,10/11/18,59,0,0
PH063000000,PH063005000,PH063005021,British Red Cross,Iloilo,Balasan,Salvacion,11/22/18,0,59,0
PH063000000,PH063005000,PH063005022,British Red Cross,Iloilo,Balasan,Tingui-an,9/20/18,64,64,0
PH063000000,PH063005000,PH063005022,British Red Cross,Iloilo,Balasan,Tingui-an,9/27/18,0,0,64
PH063000000,PH063005000,PH063005022,British Red Cross,Iloilo,Balasan,Tingui-an,10/11/18,136,0,0
PH063000000,PH063005000,PH063005022,British Red Cross,Iloilo,Balasan,Tingui-an,11/22/18,0,136,0
PH063000000,PH063005000,PH063005023,British Red Cross,Iloilo,Balasan,Zaragosa,9/20/18,47,47,0
PH063000000,PH063005000,PH063005023,British Red Cross,Iloilo,Balasan,Zaragosa,9/27/18,0,0,47
PH063000000,PH063005000,PH063005023,British Red Cross,Iloilo,Balasan,Zaragosa,10/11/18,127,0,0
PH063000000,PH063005000,PH063005023,British Red Cross,Iloilo,Balasan,Zaragosa,11/22/18,0,127,0
PH083700000,PH083701000,PH083701007,IFRC,Leyte,Abuyog,Balocawe,11/22/18,123,123,0
PH083700000,PH083701000,PH083701008,IFRC,Leyte,Abuyog,Balocawehay,11/22/18,257,254,0
PH083700000,PH083701000,PH083701009,IFRC,Leyte,Abuyog,Barayong,11/22/18,139,139,0
PH083700000,PH083701000,PH083701010,IFRC,Leyte,Abuyog,Bayabas,11/22/18,60,58,0
PH083700000,PH083701000,PH083701014,IFRC,Leyte,Abuyog,Bunga,11/22/18,134,134,0
PH083700000,PH083701000,PH083701022,IFRC,Leyte,Abuyog,Cadac-an,11/22/18,54,53,0
PH083700000,PH083701000,PH083701020,IFRC,Leyte,Abuyog,Canmarating,11/22/18,97,97,0
PH083700000,PH083701000,PH083701021,IFRC,Leyte,Abuyog,Capilian,11/22/18,50,50,0
PH083700000,PH083701000,PH083701027,IFRC,Leyte,Abuyog,Katipunan,11/22/18,130,130,0
PH083700000,PH083701000,PH083701036,IFRC,Leyte,Abuyog,Maitum,11/22/18,43,43,0
PH083700000,PH083701000,PH083701041,IFRC,Leyte,Abuyog,Odiongan,11/22/18,76,76,0
PH083700000,PH083701000,PH083701042,IFRC,Leyte,Abuyog,Pagsang-an,11/22/18,67,67,0
PH083700000,PH083701000,PH083701050,IFRC,Leyte,Abuyog,San Isidro,11/22/18,60,60,0
PH083700000,PH083701000,PH083701055,IFRC,Leyte,Abuyog,Tabigue,11/22/18,89,89,0
PH083700000,PH083702000,PH083702001,American Red Cross,Leyte,Alangalang,Aslum,9/27/18,51,0,0
PH083700000,PH083702000,PH083702002,American Red Cross,Leyte,Alangalang,Astorga (Burabod),9/27/18,46,0,0
PH083700000,PH083702000,PH083702002,American Red Cross,Leyte,Alangalang,Astorga (Burabod),10/4/18,-1,0,0
PH083700000,PH083702000,PH083702024,American Red Cross,Leyte,Alangalang,Hubang,9/27/18,63,0,0
PH083700000,PH083702000,PH083702033,American Red Cross,Leyte,Alangalang,Pe–alosa,9/27/18,96,0,0
PH083700000,PH083702000,PH083702033,American Red Cross,Leyte,Alangalang,Pe–alosa,10/4/18,-6,0,0
PH083700000,PH083702000,PH083702043,American Red Cross,Leyte,Alangalang,Santiago,9/27/18,68,0,0
PH083700000,PH083702000,PH083702043,American Red Cross,Leyte,Alangalang,Santiago,10/4/18,-2,0,0
PH083700000,PH083706000,PH083706002,IFRC,Leyte,Barugo,Amahit,9/20/18,129,0,0
PH083700000,PH083706000,PH083706002,IFRC,Leyte,Barugo,Amahit,10/25/18,0,129,129
PH083700000,PH083706000,PH083706006,IFRC,Leyte,Barugo,Bukid,9/20/18,119,0,0
PH083700000,PH083706000,PH083706006,IFRC,Leyte,Barugo,Bukid,10/25/18,0,119,119
PH083700000,PH083706000,PH083706007,IFRC,Leyte,Barugo,Bulod,9/20/18,59,0,0
PH083700000,PH083706000,PH083706007,IFRC,Leyte,Barugo,Bulod,10/25/18,0,58,54
PH083700000,PH083706000,PH083706007,IFRC,Leyte,Barugo,Bulod,11/15/18,0,0,3
PH083700000,PH083706000,PH083706036,IFRC,Leyte,Barugo,Cabarasan,9/20/18,69,0,0
PH083700000,PH083706000,PH083706036,IFRC,Leyte,Barugo,Cabarasan,10/25/18,0,67,67
PH083700000,PH083706000,PH083706009,IFRC,Leyte,Barugo,Cabolo-an,9/20/18,36,0,0
PH083700000,PH083706000,PH083706009,IFRC,Leyte,Barugo,Cabolo-an,10/25/18,0,35,35
PH083700000,PH083706000,PH083706011,IFRC,Leyte,Barugo,Can-isak,9/20/18,82,0,0
PH083700000,PH083706000,PH083706011,IFRC,Leyte,Barugo,Can-isak,10/25/18,0,81,81
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,9/20/18,28,0,0
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,10/25/18,0,28,24
PH083700000,PH083706000,PH083706037,IFRC,Leyte,Barugo,Cuta,11/15/18,0,0,3
PH083700000,PH083706000,PH083706038,IFRC,Leyte,Barugo,Domogdog,9/20/18,57,0,0
PH083700000,PH083706000,PH083706038,IFRC,Leyte,Barugo,Domogdog,10/25/18,0,57,57
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,9/20/18,101,0,0
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,10/25/18,0,101,100
PH083700000,PH083706000,PH083706014,IFRC,Leyte,Barugo,Guindaohan,11/15/18,0,0,1
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,9/20/18,16,0,0
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,10/25/18,0,16,11
PH083700000,PH083706000,PH083706015,IFRC,Leyte,Barugo,Hiagsam,11/15/18,0,0,3
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,9/20/18,113,0,0
PH083700000,PH083706000,PH083706016,IFRC,Leyte,Barugo,Hilaba,10/25/18,0,113,113
PH083700000,PH083706000,PH083706018,IFRC,Leyte,Barugo,Ibag,9/20/18,38,0,0
PH083700000,PH083706000,PH083706018,IFRC,Leyte,Barugo,Ibag,10/25/18,0,38,38
PH083700000,PH083706000,PH083706022,IFRC,Leyte,Barugo,Pitogo,9/20/18,35,0,0
PH083700000,PH083706000,PH083706022,IFRC,Leyte,Barugo,Pitogo,10/25/18,0,32,32
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),9/20/18,98,0,0
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),10/25/18,0,98,97
PH083700000,PH083706000,PH083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),11/15/18,0,0,1
PH083700000,PH083706000,PH083706029,IFRC,Leyte,Barugo,Pongso,9/20/18,35,0,0
PH083700000,PH083706000,PH083706029,IFRC,Leyte,Barugo,Pongso,10/25/18,0,35,35
PH083700000,PH083706000,PH083706031,IFRC,Leyte,Barugo,Roosevelt,9/20/18,77,0,0
PH083700000,PH083706000,PH083706031,IFRC,Leyte,Barugo,Roosevelt,10/25/18,0,77,76
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,9/20/18,82,0,0
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,10/25/18,0,79,77
PH083700000,PH083706000,PH083706032,IFRC,Leyte,Barugo,San Isidro,11/22/18,0,0,2
PH083700000,PH083706000,PH083706039,IFRC,Leyte,Barugo,San Roque,9/20/18,37,0,0
PH083700000,PH083706000,PH083706039,IFRC,Leyte,Barugo,San Roque,10/25/18,0,37,37
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,9/20/18,34,0,0
PH083700000,PH083706000,PH083706035,IFRC,Leyte,Barugo,Tutug-an,10/25/18,0,34,34
PH083700000,PH083710000,PH083710002,IFRC,Leyte,Burauen,Anonang,8/14/18,64,64,0
PH083700000,PH083710000,PH083710002,IFRC,Leyte,Burauen,Anonang,10/25/18,0,0,63
PH083700000,PH083710000,PH083710007,IFRC,Leyte,Burauen,Bobon,11/22/18,50,50,0
PH083700000,PH083710000,PH083710008,IFRC,Leyte,Burauen,Buenavista,8/14/18,20,20,0
PH083700000,PH083710000,PH083710008,IFRC,Leyte,Burauen,Buenavista,10/25/18,0,0,20
PH083700000,PH083710000,PH083710013,IFRC,Leyte,Burauen,Cali,11/22/18,23,23,0
PH083700000,PH083710000,PH083710076,IFRC,Leyte,Burauen,Damulo-an,8/14/18,21,21,0
PH083700000,PH083710000,PH083710076,IFRC,Leyte,Burauen,Damulo-an,10/25/18,0,0,21
PH083700000,PH083710000,PH083710077,IFRC,Leyte,Burauen,Dina-ayan,8/14/18,23,23,0
PH083700000,PH083710000,PH083710077,IFRC,Leyte,Burauen,Dina-ayan,10/25/18,0,0,22
PH083700000,PH083710000,PH083710078,IFRC,Leyte,Burauen,Gamay,8/14/18,26,25,0
PH083700000,PH083710000,PH083710078,IFRC,Leyte,Burauen,Gamay,10/25/18,0,0,23
PH083700000,PH083710000,PH083710035,IFRC,Leyte,Burauen,Kalao,8/14/18,53,53,0
PH083700000,PH083710000,PH083710035,IFRC,Leyte,Burauen,Kalao,10/25/18,0,0,53
PH083700000,PH083710000,PH083710040,IFRC,Leyte,Burauen,Logsongan,8/14/18,71,70,0
PH083700000,PH083710000,PH083710040,IFRC,Leyte,Burauen,Logsongan,10/25/18,0,0,70
PH083700000,PH083710000,PH083710043,IFRC,Leyte,Burauen,Mahagnao,8/14/18,41,41,0
PH083700000,PH083710000,PH083710043,IFRC,Leyte,Burauen,Mahagnao,10/25/18,0,0,41
PH083700000,PH083710000,PH083710051,IFRC,Leyte,Burauen,Pangdan,8/14/18,31,31,0
PH083700000,PH083710000,PH083710051,IFRC,Leyte,Burauen,Pangdan,10/25/18,0,0,31
PH083700000,PH083710000,PH083710052,IFRC,Leyte,Burauen,Patag,8/14/18,49,49,0
PH083700000,PH083710000,PH083710052,IFRC,Leyte,Burauen,Patag,10/25/18,0,0,49
PH083700000,PH083710000,PH083710056,IFRC,Leyte,Burauen,Roxas,11/22/18,51,44,0
PH083700000,PH083710000,PH083710065,IFRC,Leyte,Burauen,Tagadtaran,8/14/18,23,23,0
PH083700000,PH083710000,PH083710065,IFRC,Leyte,Burauen,Tagadtaran,10/25/18,0,0,23
PH083700000,PH083710000,PH083710066,IFRC,Leyte,Burauen,Taghuyan,11/22/18,49,49,0
PH083700000,PH083710000,PH083710067,IFRC,Leyte,Burauen,Takin,8/14/18,36,36,0
PH083700000,PH083710000,PH083710067,IFRC,Leyte,Burauen,Takin,10/25/18,0,0,36
PH083700000,PH083710000,PH083710070,IFRC,Leyte,Burauen,Toloyao,11/22/18,55,55,0
PH083700000,PH083710000,PH083710072,IFRC,Leyte,Burauen,Villa Corazon,8/14/18,51,51,0
PH083700000,PH083710000,PH083710072,IFRC,Leyte,Burauen,Villa Corazon,10/25/18,0,0,51
PH083700000,PH083710000,PH083710073,IFRC,Leyte,Burauen,Villa Patria,8/14/18,34,34,0
PH083700000,PH083710000,PH083710073,IFRC,Leyte,Burauen,Villa Patria,10/25/18,0,0,34
PH083700000,PH083715000,PH083715002,IFRC,Leyte,Carigara,Barayong,9/27/18,18,0,0
PH083700000,PH083715000,PH083715002,IFRC,Leyte,Carigara,Barayong,10/4/18,1,0,0
PH083700000,PH083715000,PH083715002,IFRC,Leyte,Carigara,Barayong,10/25/18,0,19,0
PH083700000,PH083715000,PH083715002,IFRC,Leyte,Carigara,Barayong,11/1/18,0,0,19
PH083700000,PH083715000,PH083715012,IFRC,Leyte,Carigara,Candigahub,9/27/18,72,0,0
PH083700000,PH083715000,PH083715012,IFRC,Leyte,Carigara,Candigahub,10/25/18,0,72,0
PH083700000,PH083715000,PH083715012,IFRC,Leyte,Carigara,Candigahub,11/1/18,0,0,67
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,9/27/18,24,0,0
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,10/25/18,0,23,0
PH083700000,PH083715000,PH083715047,IFRC,Leyte,Carigara,Canfabi,11/1/18,0,1,22
PH083700000,PH083715000,PH083715013,IFRC,Leyte,Carigara,Canlampay,9/27/18,59,0,0
PH083700000,PH083715000,PH083715013,IFRC,Leyte,Carigara,Canlampay,10/25/18,0,57,0
PH083700000,PH083715000,PH083715013,IFRC,Leyte,Carigara,Canlampay,11/1/18,0,0,57
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,9/27/18,70,0,0
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,10/25/18,0,70,0
PH083700000,PH083715000,PH083715015,IFRC,Leyte,Carigara,Cutay,11/1/18,0,0,70
PH083700000,PH083715000,PH083715019,IFRC,Leyte,Carigara,Hiluctogan,9/27/18,63,0,0
PH083700000,PH083715000,PH083715019,IFRC,Leyte,Carigara,Hiluctogan,10/25/18,0,63,0
PH083700000,PH083715000,PH083715019,IFRC,Leyte,Carigara,Hiluctogan,11/1/18,0,0,63
PH083700000,PH083715000,PH083715021,IFRC,Leyte,Carigara,Libo,9/27/18,38,0,0
PH083700000,PH083715000,PH083715021,IFRC,Leyte,Carigara,Libo,10/25/18,0,38,0
PH083700000,PH083715000,PH083715021,IFRC,Leyte,Carigara,Libo,11/1/18,0,0,38
PH083700000,PH083715000,PH083715044,IFRC,Leyte,Carigara,Paglaum,9/27/18,44,0,0
PH083700000,PH083715000,PH083715044,IFRC,Leyte,Carigara,Paglaum,10/4/18,-7,0,0
PH083700000,PH083715000,PH083715044,IFRC,Leyte,Carigara,Paglaum,10/25/18,0,36,0
PH083700000,PH083715000,PH083715044,IFRC,Leyte,Carigara,Paglaum,11/1/18,0,0,36
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,9/27/18,70,0,0
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,10/25/18,0,66,0
PH083700000,PH083715000,PH083715030,IFRC,Leyte,Carigara,Piloro,11/1/18,0,0,66
PH083700000,PH083715000,PH083715049,IFRC,Leyte,Carigara,San Isidro,9/27/18,28,0,0
PH083700000,PH083715000,PH083715049,IFRC,Leyte,Carigara,San Isidro,10/25/18,0,28,0
PH083700000,PH083715000,PH083715049,IFRC,Leyte,Carigara,San Isidro,11/1/18,0,0,28
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,9/27/18,32,0,0
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,10/25/18,0,32,0
PH083700000,PH083715000,PH083715045,IFRC,Leyte,Carigara,San Juan,11/1/18,0,0,32
PH083700000,PH083715000,PH083715034,IFRC,Leyte,Carigara,Santa Fe,9/27/18,35,0,0
PH083700000,PH083715000,PH083715034,IFRC,Leyte,Carigara,Santa Fe,10/25/18,0,35,0
PH083700000,PH083715000,PH083715034,IFRC,Leyte,Carigara,Santa Fe,11/1/18,0,0,35
PH083700000,PH083715000,PH083715039,IFRC,Leyte,Carigara,Tinaguban,9/27/18,59,0,0
PH083700000,PH083715000,PH083715039,IFRC,Leyte,Carigara,Tinaguban,10/25/18,0,58,0
